Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
SYY,18.93,41.09,1.3,7.6,3.4,22.5,44.1,15.4,29.39,16.2,35.68,3.44,,37.82,5.31,0.08,0.05,75.36,1.2,26.44,33.77,24.63,3.11,6.96,,0.47,2.67,15.37,11.7,22.63,13.41,10.81,0.59,0.62,6.51,0.08,2.74,5.83,2.7,16.38,20.17,7.99,4.33,86.01,18.53,5.28,,2.48,,4.06,19.94,19.37,17.49,1.28,0.47,,1.33,1.33,,17.47,,0.85,,,12.63,16.87,1.1,2.01,,0.69,8.11,39.57,20.44,93.1,,16.16,,2.99,29.1,,,10,35859831623.99999,Other Transportation,Transportation
T,45.23,48.91,,,,10.1,27.3,,14.38,,32.27,2.64,30.63,41.4,0.81,0.07,0.02,21.36,0.7,16.25,233.89,28.57,3.34,1.4,,0.48,5.23,12.07,6.73,14.19,11.54,6.5,2.39,2.44,8.29,0.27,17.18,13.71,5.23,9.46,2.14,,1.04,17.16,59.61,3.6,,10.41,,20.04,1.45,12.27,9.28,,1.26,,,,,7.35,,1.24,,,4,9.27,,0.51,,0.66,3.15,16.54,6.95,12.26,,5.04,,7.94,9.89,,,8,108879266727.0,Wireless Telecommunications,Communications
TAC,2.61,63.37,,,9,35.4,,41.6,,16.7,50.66,2.41,46.35,58.49,0.72,0.19,0.08,10.28,0.84,55.39,207.63,65.38,2.75,2.34,,0.13,1.7,8.89,5.82,11.17,,,3.42,2.8,11.25,0.21,25.48,19.47,1.73,33.27,24.14,,,8.46,64.95,4.29,,19.5,,29.87,4.96,7.38,7.78,0.64,1.29,,,,,4.89,2.94,1.3,,,3.01,4.68,0.51,0.9,25.06,0.75,6.86,16.97,13.89,36.34,,9.96,,4.87,,,,6,2457521868.7162056,Electric Utilities,Utilities
TAK,,41.98,,11.9,1.5,,,,16.08,9.9,39.83,4.41,9.13,38.9,0.95,0.35,0.16,14.32,1.26,288.35,104.4,61.84,5.53,0.7,,1.98,4.28,63.51,11.59,25.56,46.81,11.48,2.64,2.6,1.57,0.48,10.15,6.59,4.1,41.36,17.59,,1.94,14.3,66.18,2.05,,3.4,,6.1,0.86,46.03,46.03,5.35,1.53,,,,,15.24,,0.8,,,8.53,21.6,4.68,0.6,,0.74,1,9.14,1.47,2.09,,5.23,,,32.53,,,9,51821442000.81066,Pharmaceuticals: Major,Health Technology
TAL,,63.06,2.1,,,,,,,,52.82,,,61.6,3.24,2.55,9.89,10.93,2.94,32.5,50.42,10.93,5.97,0.09,,,,64.05,64.05,8.67,,741.44,1.78,2.28,1.56,0.7,26.24,6.47,,45.37,23.43,133.22,30.31,8.35,54.28,,,3.25,,,1.79,127.09,101.2,,4.07,,,,,15.5,2.91,0.54,3.67,2.85,15.5,248.47,,1.03,1.89,2.88,1.08,9.87,1.52,1.45,,,,,,,,5,4611557864.0,Miscellaneous Commercial Services,Commercial Services
TALO,,50.84,,15.1,,91.7,,,25.96,12.4,55.92,,,52.88,0.55,0.05,0.03,10.8,0.8,,34.35,42.22,1.38,0.53,,,,26.29,3.25,5.4,10.44,2.5,1.68,1.96,3.8,0.43,36.15,32.44,,27.26,,,8.89,11.48,24.28,1.5,,,,16.24,0.71,270.25,16.86,,0.92,,,,,2.59,0.73,,,,2.61,4.42,,0.48,0.71,0.8,,2.76,2.72,,,1.5,,,,,,4,2051885844.9999995,Oil & Gas Production,Energy Minerals
TAP,,46.13,0.5,2.7,42.2,57.6,54.2,7.8,48.71,6.5,37.27,2.89,,42.39,1.53,0.39,0.23,54.83,0.95,42.58,152.88,28.49,2.88,0.54,,0.28,3.15,9.46,6.83,12.36,10.18,7.14,1.41,1.4,10.57,0.48,11.31,11.88,3.2,9.4,12.26,3.83,0.49,61.45,39.14,9.66,,9.79,,15.74,0.86,10.04,9.17,,0.98,,,,,8.7,,0.8,,,5.63,7.35,,0.51,,0.75,4.39,40.21,7.82,8.89,,5.89,,9.59,14.51,,,8,13752719219.0,Beverages: Alcoholic,Consumer Non-Durables
TAP.A,,49.18,0.5,2.7,42.2,57.6,54.2,7.8,48.71,6.5,56.62,2.76,,50.77,1.53,0.39,0.23,57.5,0.95,42.58,152.88,28.49,2.88,0.54,,0.28,3.01,9.45,6.83,12.36,10.18,7.14,1.41,1.4,10.58,0.48,11.31,11.96,3.06,9.83,12.26,3.83,0.49,71.19,39.14,9.66,,9.79,,15.74,0.86,9.97,9.11,,0.98,,,,,8.64,,0.8,,,5.61,7.29,,0.51,,0.75,4.39,40.21,7.82,8.89,,5.89,,9.59,14.41,,,8,14104273498.744837,Beverages: Alcoholic,Consumer Non-Durables
TBLA,,55.75,,141.2,,,,,,,68.65,,,59.97,1.94,0.45,0.88,3.29,1.31,,82.27,59.48,3.13,0.21,,,,,17.22,13.08,,12.94,0.54,0.71,,0.62,5.41,7.94,,8.35,,,17.48,2.65,28.52,,,,,,1.09,,,,0.71,,,,,12.95,,,,,8.98,,,,3.07,1.31,,,,,,,,16.66,,,,2,1298427665.9999998,Internet Software/Services,Technology Services
TCOM,37.2,65.54,,1.3,,76.6,,,,25.8,60.3,,,63.78,2.13,0.97,1.49,63.72,1.32,,699.01,90.2,3.79,0.46,,,,17.65,17.34,118.56,16.47,15.77,4.5,5.63,5.67,0.53,4.8,0.78,,17.41,,13.59,15.81,56.48,81.48,6.71,,28.79,,28.08,2.31,22.26,20.19,2.88,6.37,,,,,133.02,2.15,1,,71.56,126.42,25,,2.82,5.14,1.32,6.13,265.9,10.55,11.27,,6.07,,0.51,99.56,,,7,23461939813.298077,Other Consumer Services,Consumer Services
TDC,,70.94,3.5,,,17.9,21.3,21.5,,2.9,84.59,,,77.73,0.77,0.34,0.49,31.7,0.75,6.99,53.77,57.07,2.32,8.13,,,,21.79,12.68,12.63,9,7.67,1.86,1.86,4.59,0.05,14.7,8.67,,12.93,20.36,11.05,,42.94,60.47,6.06,,3.45,,10.47,40.64,50.32,14.47,1,1.76,,,,,12.09,,0.85,,,11.12,25.66,1.23,1.17,,0.72,3.5,62.81,18.28,51.32,,5.6,,11.04,55.61,,,7,4458537175.0,Packaged Software,Technology Services
TDG,52.82,56.99,,21.1,,15.4,21.3,3.8,24.96,8.9,60.89,,7.54,57.09,2.88,1.82,0.15,1408.94,3.81,201.53,35.49,57.92,5.95,,,,,28.75,26.5,55.06,24.35,22.35,10.95,12.83,3.48,,23.32,2.24,,35.41,12.85,19.95,13.24,1067.68,59.24,2.82,,21.84,,45.74,,52.13,43.78,4.92,10.73,,2.56,3,,45.84,,1.96,,,42.03,51.29,3.82,7.37,,2.8,8.02,96.04,17.93,,,16.77,,,91.31,,,10,47716878151.99999,Aerospace & Defense,Electronic Technology
TDS,25.26,51.3,0.2,,2.9,,,,,0.2,50.39,2.21,40.56,49.43,0.77,0.3,0.06,23.53,1.51,30.7,62.35,70.28,6.98,1,,,1.91,,11.56,101.62,,,,1.68,,0.37,1.65,3.14,0.69,,,53.22,,16.67,56.23,0.81,,,,4.11,0.66,,,,0.52,,,,,32.02,,0.97,,,2.14,,,1.66,,1.37,,,,,,1.59,,,56.01,,,8,1812842286.0,Wireless Telecommunications,Communications
TDW,,33.91,,,,,,,29.12,24.7,26.93,,,31.56,2.95,0.93,0.44,66.16,1.9,10.78,22.96,74.1,1.6,0.66,,,,14.21,8.93,21.49,,,2.87,3.14,7.04,0.52,14.59,5.3,,8.22,,91.34,22.54,76.88,28.37,3.35,,12.77,,20.74,3.21,21.83,23.01,,2.84,,,,,19.21,1.81,,,,16.39,25.55,,3.14,3.21,1.82,8.36,21.85,17.21,15.8,,14.25,,,,,,2,3560285754.9999995,Marine Shipping,Transportation
TDY,3.17,71.21,,30.6,,21.2,22.8,1.4,6.1,13,83.79,,5.45,76.25,3.92,0.32,0.16,454.81,1.98,110.03,48.83,57.33,2.1,0.3,,,,23.11,17.73,24.7,16.51,15.03,3.73,4.25,4.33,0.66,17.21,4.49,,21.14,20.52,6.51,3.41,420.66,43.25,16.46,,15.86,,18.53,2.29,24.73,23.18,1.4,3.93,,1.07,1.12,,22.83,,1.21,,,20.7,23.74,1.33,1.38,,1.28,6.13,65.4,8.04,9.75,,7.53,,3.08,38.16,,,10,19537845644.0,Aerospace & Defense,Electronic Technology
TEAM,,73.52,,50.2,,,22.9,21.7,,26.2,88.31,,,80.38,7.03,0.9,1.87,195.55,1.18,,73.75,44.32,45.58,1.21,,,,,1735.31,33.6,109.97,96.93,9.41,10.91,,0.2,32.47,2.78,,61.4,,20.34,19.31,256.77,81.57,,,,,,49.38,,66.74,,11.67,,,,,35.96,,,,,35.15,156.19,,4.17,,1.18,,,,,,,,0.89,,,,2,52180181896.0,Packaged Software,Technology Services
TECH,6.06,44.45,,9.2,,8.1,1.6,,,7.8,35.89,0.44,6.8,40.91,12.56,0.96,0.36,73.32,3.87,168.33,28.53,69.27,1.34,0.2,,0.18,0.44,59.12,38.03,50.42,36.04,29.49,9.71,10.27,1.69,0.77,20.37,2.03,0.44,38.8,9.58,12.92,8.5,86.49,66.41,15.44,,14.5,,20.96,5.61,70.5,41.19,5.02,10.16,,2.11,3.53,,49.89,6,0.99,,,39.39,60.85,5.42,2.54,19.71,2.75,6.2,30.68,7.84,8.4,,8.96,,0.14,61.61,,,10,11654372151.0,Biotechnology,Health Technology
TECK,8.85,56.65,0.9,11.4,71,131.5,70.4,5.8,14.57,19.5,57.66,3.41,,56.54,1.73,0.19,0.08,51.05,1.48,101.07,116.48,43.38,2.16,0.44,,0.13,0.73,15.31,8.61,,12.23,8.11,4.19,3,6.53,0.45,,,0.73,23.59,,,,36.77,29.02,5.98,,9.41,,19.93,1.38,24.86,18.55,0.66,2.34,,,,,,1.1,1.63,,,11.43,,,1.84,1.44,0.77,2.61,6.61,5.99,5.5,,3.37,,,26.73,,,7,22867502252.736427,Coal,Energy Minerals
TEL,15,50.44,1.9,9.3,7,36.9,54.1,20.6,257.9,11.3,56.83,2.26,,52.09,4.76,0.29,0.35,148.0,1.51,94.61,56.76,67.2,1.15,0.33,,0.33,1.67,16.7,13.06,16.33,15.16,11.9,2.86,3.01,5.99,0.55,18.42,6.47,1.75,18.04,20.88,10.64,3.66,139.92,33.89,39.55,,21.94,,18.51,3.57,13.31,20.03,2.54,2.91,,1.08,0.83,,15.82,2.63,1.2,,,12.89,17.64,1.21,1.52,7.78,0.99,15.46,44.9,15.97,28.38,,20.88,,5.21,23.68,,,9,39769745637.0,Semiconductors,Electronic Technology
TENB,,60.05,,26.7,,32.8,61.5,41.1,,16.7,67.12,,,64.19,2.32,0.76,1.19,42.26,1.21,,,76.28,61.57,1.13,,,,,742.76,32.54,23.63,38.03,4.95,5.8,,0.23,17.82,3.02,,29.81,,28.82,11.37,51.92,77.43,,,,,,13.78,,40.54,1.09,5.81,,,,,32.49,,,,,30.33,,,3.97,,1.21,,,,,,,,1.15,,,,,5274295554.0,Packaged Software,Technology Services
TER,32.09,52.03,2.8,7.5,3.2,,,,,,59.15,0.45,20.14,53.89,16.32,0.74,5.75,133.51,2.8,99.52,51.81,61.23,0.12,0.03,,0.16,0.36,36.41,30.42,44.17,22.4,20.19,5.79,7.81,2.75,0.75,17.7,2.2,0.36,28.53,3.96,31.94,16.25,97.64,57.06,130.68,,18.33,,19.17,7.91,43.92,45.1,6.01,8.04,,1.44,2.28,,45.5,4.34,1.84,,25.25,33.66,45.41,,2.62,9.39,2.34,14.33,45.53,20.52,19.53,,18.3,,1.46,45.72,,,9,14706771027.000002,Electronic Production Equipment,Electronic Technology
TEVA,98.67,43.3,,,,,,8.9,,,36.98,,29.49,40.83,0.27,0.17,0.12,17.27,0.89,177.93,108.18,78.66,9.92,2.98,,,,44.22,19.18,53.97,14.38,10.25,2.18,2.25,2.26,0.15,4.17,3.4,,6.21,14.42,5.53,3.03,8.88,49.48,3.49,,,,21.27,3.15,,6.42,,1.24,,,,,28.95,,1.61,,,16.94,,,2.01,,0.59,,13.68,2.75,,,42.8,,7.41,,,,4,11819032291.55805,Pharmaceuticals: Generic,Health Technology
TEX,,60.03,1.2,23.5,74.7,78.3,287.4,28.4,86.14,19.8,79.81,2.26,,67.68,4.18,0.29,0.48,55.23,2.21,107.06,63.12,46.15,0.96,0.37,,0.09,1.23,6.45,5.88,18.89,7.7,6.99,0.84,0.78,15.5,0.48,4.14,5.81,1.23,9.47,25.86,,,57.01,22.76,9.91,,9.55,,12.15,2.01,7.58,7.56,0.51,0.72,,,,,17.48,0.9,1.08,,8.21,10.34,15.74,0.3,0.98,2.41,1.07,13.73,44.48,24.99,30.36,,21.51,,5.2,21.92,,,8,3940878171.000001,Trucks/Construction/Farm Machinery,Producer Manufacturing
TFII,13.27,48,3.3,18.8,24,22.6,25.2,15.1,12.44,29.6,63.97,2.54,,52.38,3.66,0.77,0.31,139.84,1.66,1.29,34.22,41.62,2.35,1.14,,0.26,1.15,18.37,11.05,22.39,17.94,8.58,1.5,1.73,5.44,0.38,7.83,5.3,1.15,16.03,23.95,20.4,10.21,133.8,16.06,6.66,,5.93,,9.49,4.64,25.29,23.72,1.01,1.51,,0.69,0.56,,19.48,4.95,1.76,,,11.84,13.87,1.19,1.78,23.46,1.64,7.89,25.55,14.94,18.53,,11.2,,,31.42,,,10,11250289355.07113,Trucking,Transportation
TFPM,19.85,51.89,,12.8,,,20.5,64.1,4.88,13.8,61.8,1.3,,53.22,49.83,2.09,1.05,16.45,5.8,2.34,30.84,21.3,,0.01,,0.92,1.3,,,20.63,,,11.26,14.9,,0.98,73.16,4.9,1.35,22.18,,26.4,11.56,16.02,56,11.2,,,,37.22,1.96,,71.5,2.15,15.11,,,,,20.68,2.51,,,182.72,20.68,,2.15,,1.96,5.8,,,,,,4.53,,0.25,,,,4,2658788758.0252523,Precious Metals,Non-Energy Minerals
TFX,27.21,41.62,,9.7,,5.3,19.8,6.6,6.81,5.4,38.7,0.58,12.47,37.62,3.81,0.43,0.13,238.03,2.58,173.09,34.89,53.28,2.89,0.4,,0.1,0.58,33.99,20.18,30.43,23.44,15.29,3.88,4.23,2.94,0.61,13.88,3.72,0.58,15.48,6.54,8.18,5.21,261.61,55.87,4.56,,8.76,,14.07,2.46,42.73,17.44,2.46,3.76,,1.04,2.04,,27,,0.77,,,20.73,40.08,,1.56,,1.44,3.58,28.58,5.51,5.98,,6.06,,,31.32,,,10,10030476579.0,Medical Specialties,Health Technology
TGNA,,67.19,6.4,17,14.3,,,,113.45,1.5,79.54,4.64,0.22,72.02,2.88,1.05,0.14,16.01,2.58,,18.58,77.36,3.64,1.12,,0.26,2.96,7.12,6.19,12.07,,7,1.87,1.87,14.04,0.4,15.5,16.76,3.1,7.64,24.56,21.29,,21.12,39.8,3.26,,15.44,,19.52,0.95,6.56,9.05,1.44,1.02,,0.78,0.57,,6.63,,0.74,,,5.81,4.92,1.04,0.32,,2.58,6.23,96.07,11.21,15.6,,6.78,,22.18,5.82,,,10,3212260646.0,Broadcasting,Consumer Services
TGS,72.28,58.48,,104.8,,37.1,,,3.32,40.2,74.52,,17.95,62.85,3.13,0.79,1.06,20.93,1.05,5.99,33.54,30.39,1.48,0.3,,,,9.37,6.45,248.37,,,,2.3,10.67,0.65,,,,12.09,21.55,,,3.81,45.51,6.81,,18.77,,35.8,2.2,20.14,20.48,0.42,4.97,,0.65,,,251.89,1.75,2.92,,,23.55,55.66,1.25,1.78,2.2,1.04,8.89,23.79,19.55,14.24,,12.85,,,72.17,,,9,3114344289.0624,Gas Distributors,Utilities
TGT,35.14,60.86,2.7,0.3,17.6,1.4,,,,7.8,73.3,5.07,,64.74,3.49,0.17,0.19,158.11,0.9,60.49,59.71,3.03,2.05,1.3,,0.45,2.79,14.19,9.66,16.75,13.63,9.45,0.8,0.82,7.05,0.26,4.91,7.23,2.83,15.05,9.57,9.09,2.14,158.23,28.43,14.22,,4.18,,5.7,5.06,16.33,16.33,2.33,0.67,,1.06,1.21,,13.92,1.92,1.03,,,8.52,16.08,,1.2,5.06,0.27,8.13,17.1,17.66,33.89,,11.89,,2.4,20.61,,,9,56800554338.0,Specialty Stores,Retail Trade
TGTX,216.46,45.12,,,,,,51.5,3203.25,1063,48.46,,56.3,43.15,6.37,2,1.93,22.75,3.58,763.41,,54,1.04,0.63,,,,30.94,30.83,49.09,,,8.91,9.65,3.23,0.44,19.56,1.93,,30.12,,175.79,45.12,296.08,92.76,8.21,,27.6,,29.37,19.78,37.92,37.92,,10.14,,,,,52.81,5.74,,,21.15,52.81,117.27,,,19.78,2.83,28.89,220.26,42.81,68.02,,156.76,,,,,,1,1530912607.0,Pharmaceuticals: Major,Health Technology
TH,,32.26,,56,,64.5,,33.1,476.45,31.7,40.08,,,32.48,3.66,0.66,0.79,7.68,0.89,,29.32,43,0.76,0.5,,,,4.48,3.14,5.81,,,2.4,1.7,22.32,0.57,29.31,18.19,,16.26,30.58,,,8.73,51.08,7.9,,25.48,,36.26,1.94,7,7.25,0.53,1.62,,,,,5.65,0.92,,,,4.52,7.08,0.29,0.83,2.61,0.89,17.75,44.5,37.2,34.35,,19.8,,13.21,,,,5,1417264935.0,Hotels/Resorts/Cruise lines,Consumer Services
THC,173.24,46.15,2,293.5,,10.7,,,,5.7,48.47,,54.84,44.7,1.95,0.52,0.22,156.29,1.45,40.17,129.43,51.27,2.05,3.7,,,,4.61,3.98,13.18,7.8,6.1,1.13,1.19,21.69,0.12,9.04,12.63,,13.65,26.85,20.98,3.32,83.97,82.58,3.13,,13.17,,13.08,4.31,5.73,16.27,1.94,0.77,,0.52,0.5,,8.4,,3.71,,,5.98,4.09,0.89,0.89,,1.38,9.75,84.79,23.12,121.44,,8.58,,11.96,45.17,,,6,7085122014.0,Hospital/Nursing Management,Health Services
THO,5.29,57.72,1.5,13.3,5.4,,,1.9,,,63.78,2.16,,59.37,3.85,0.32,0.44,109.58,1.69,68.73,31.25,20.15,1.59,0.28,,0.39,1.77,14.67,8.98,15.88,15.12,9.78,0.67,0.64,6.82,0.58,4.04,7,1.85,22.7,23.42,23.32,3.95,78.21,14.46,4.78,,2.64,,4.22,1.43,22.23,22.23,1.54,0.58,,1.53,0.68,,14.47,2.02,0.97,,,10.77,16.88,1.62,0.53,4.09,0.82,3.7,22.11,7.95,6.67,,6.02,,8.87,12.52,,,10,5080269158.0,Recreational Products,Consumer Durables
THRM,,36.07,1.4,4.7,,,4.2,,2.28,17.1,36.01,,,34.29,3.89,0.38,0.49,42.61,2.11,70.12,72.25,65.06,1.91,0.39,,,,18.34,11.14,45.41,8.89,6.54,0.9,1,5.45,0.52,2.2,2.42,,12.67,3.25,13.4,4.24,82.63,25.12,7.5,,4.61,,8.1,2.08,20.19,15.11,21.59,0.93,,,,,43.16,1.37,0.6,,14.92,15.76,42.85,,1.04,2.8,1.46,5.45,16.85,8.68,10.36,,10.79,,7.89,21.2,,,10,1878151861.0000005,Auto Parts: OEM,Producer Manufacturing
THS,,48.79,1.1,,,,10.7,,45.54,,51.18,,10.33,47.83,1.44,0.16,0.07,40.77,1.44,75.74,66.01,18.64,7.63,1,,,,62.32,17.61,,19.32,10.58,0.93,1.05,1.6,0.4,,,,13.38,10.26,11.58,3.22,43.37,15.65,1.58,,,,3.22,1.36,,25.48,21.23,0.66,,,,,,,0.97,,,17.22,,3.79,0.94,,0.52,,5.47,1.65,,,3.34,,11.53,,,,4,2688691769.0,Food: Specialty/Candy,Consumer Non-Durables
TIGO,67.38,49.38,,8.8,,3.3,23.3,,,3.8,48.75,,29.29,47.14,1.18,0.27,0.11,27.12,0.97,14.75,83.04,27.51,3.21,2.03,,,,11.18,4.84,23.94,7.43,4.18,1.86,1.93,8.94,0.26,8.06,10.14,,9.28,5.83,,2.51,16.88,74.5,1.76,,1.83,,17.95,1.26,44.46,44.39,8.38,0.79,,,,,9.94,,0.82,,,3.23,9.93,,1.21,,0.95,0.74,26.12,8.52,2.96,,,,4.54,108.48,,,5,2727115673.46,Wireless Telecommunications,Communications
TIMB,7.75,28.82,,3.9,39.3,14,12.2,18.3,10.58,11.3,7.81,19.07,,19.02,1.69,0.28,0.21,15.19,0.88,11.99,124.26,57.5,1.19,0.61,,0.88,5.38,7.87,3.66,6.59,7.79,3.97,1.99,1.95,12.71,0.47,32.95,21.97,3,10.32,19.94,19.48,5.51,14.7,53.01,2.18,,12.53,,22.83,1.61,11.95,11.32,1.02,1.66,,,,,5.06,1.49,1,,,3.19,7.44,1.72,0.52,4,0.85,5.65,26.96,14.51,12.17,,10.21,,10.27,15.19,,,10,7379421956.785,Wireless Telecommunications,Communications
TIXT,,54.34,,23.1,,10.9,10.3,19,9.39,18.7,69.16,,,60.43,1.09,0.22,0.09,3.91,1.09,,80.22,41.75,2.95,0.81,,,,10.43,4.5,6.99,10.99,8.67,0.7,0.96,9.59,0.44,13.93,34.49,,8.06,,,2.83,20.48,82.32,1.42,,2.69,,7.64,0.53,39.05,6.41,0.22,0.43,,,,,3.1,,,,,2.58,2.55,0.18,,,1.09,1.49,48.07,5.89,3.56,,3.43,,,,,,7,2260482840.9694247,Information Technology Services,Technology Services
TJX,32.04,41.99,2,10,77.8,85.3,144.6,4.4,193.8,20.9,43.19,2.56,22.94,40,6.31,0.49,0.42,115.1,1.21,63.09,41.97,3.54,1.71,1.63,,0.34,1.24,21.31,18.36,30.47,19.59,16.95,2.26,2.44,4.69,0.26,8.01,3.43,1.32,25.03,22.45,11.15,5.4,95.18,30.27,79.21,,8.56,,10.97,16.68,27.8,28.49,2.44,2.35,,2.42,2.01,,29.79,4.62,1.4,,,20.89,25.24,1.3,3.13,16.88,0.6,15.96,39.95,33.12,66.1,,24.03,,2.97,43.11,,,10,105758799067.99998,Apparel/Footwear Retail,Retail Trade
TKC,47.62,32.56,,80.5,40.7,19.9,27,42.5,10.41,15.5,30.57,1.92,24.43,30.79,2,0.82,0.6,6.2,1.57,1.94,49.44,37.98,1.69,0.65,,0.15,1.44,15.63,3.4,112.75,,,,1.47,6.4,0.51,2.2,1.81,3.6,,26.2,,,3.36,17.62,1.32,,9.05,,8.26,1.2,13.15,10.72,0.22,1.34,,0.34,1.77,,92.78,1.11,1.04,,,5.51,14.19,0.49,0.69,2.27,1.56,5.44,18.8,7.6,12.2,,14.14,,,38.72,,,10,4536958534.90425,Wireless Telecommunications,Communications
TKO,41.71,66.4,0.3,,,13.5,,8.6,,23.6,69.22,,16.41,67.75,1.73,0.37,0.09,126.4,0.99,,11.59,24.29,5.27,0.75,,,,64.45,22.97,26.38,14.26,9.29,4.28,5.13,1.55,0.31,19.45,4.83,,40.51,,,25.82,0.0,68.42,0.78,,,,7.91,2.56,,,,4.1,,,,,21,,,,,17.95,,,,,0.99,,27.65,1.95,,,3.27,,,,,,4,17318260484.0,Internet Software/Services,Technology Services
TLK,,39.32,,9.8,2.8,2.4,5.1,,6.17,3,37.78,7.97,,35.61,2.66,0.34,0.36,18.6,0.66,8.88,123.08,26.97,1.03,0.61,,0.71,5.87,7.98,4.59,10.76,7.66,4.07,2.14,2.34,12.53,0.46,21.06,11.18,5.87,10.32,12.75,3.88,3.22,24.4,68.99,9.16,,15.52,,29.51,2.21,12.15,11.48,2.73,1.92,,0.97,0.54,,9.1,1.15,0.66,,,4.49,11.74,,0.78,2.55,0.65,8.21,22.8,21.34,17.69,,12.9,,4.99,12.4,,,10,23953244493.9918,Wireless Telecommunications,Communications
TLRY,,41.29,,,,52.5,,36.1,2.11,,40.86,,,39.83,0.42,0.95,0.72,1.61,2.47,158.6,59.19,42.07,,0.11,,,,,,,,277.75,1.73,1.95,,0.82,,,,,,,9.86,2.42,29.42,,,,,,0.4,,,,1.56,,,,,,,,,,,,,0.91,2.51,1.57,,,,,,,,5.32,,,,3,2060543827.9999995,Agricultural Commodities/Milling,Process Industries
TM,,41.71,1.2,14.9,16.9,27.5,31.6,5.3,10.37,20.3,32.75,1.95,,38.78,1.66,0.45,0.35,175.02,1.18,46.03,47.86,110.92,4.17,1.09,,0.09,1.15,8.59,6.6,,11.76,8.94,1.26,1.33,11.64,0.38,,,,7.87,17.37,,3.86,195.01,20.98,95.69,,10.71,,11.94,0.97,7.12,7.38,0.43,0.75,,0.39,,,,0.57,0.98,,,9.81,25.85,0.36,2.04,1.01,1.02,5.75,33.78,12.26,15.07,,5.35,,,13.31,,,10,259135111007.63,Motor Vehicles,Consumer Durables
TMDX,218.66,38.44,,3.2,,36.8,12.4,,,92.7,29.65,,53.07,34.84,5.13,6.68,0.7,135.32,9.37,109.46,28.4,68.14,17.05,2.72,,,,292.79,153.63,,,,7.81,12.97,0.34,0.25,,,,70.71,,,40.8,244.22,60.71,,,0.84,,,23.7,3377.75,3070.68,133.51,12.84,,,,,,59,,,,200.74,,,,25.54,8.48,0.42,6.85,2.39,1.98,,,,,,,,,1942813233.0000005,Medical Specialties,Health Technology
TME,43.59,59.46,0.1,,,7.8,5.2,11,5.62,,55.22,1.09,,59.71,5.98,1.86,4.07,12.68,2.34,0.19,118.66,36.61,0.81,0.1,,0.24,1.09,18.79,18.79,15.38,15.63,14.19,4.09,5.07,5.32,0.74,33.04,5.86,1.09,16.16,19.37,18.89,7.83,6.98,39.3,59.22,,20.36,,22.43,2.54,25.52,22.65,1.32,5.28,,,,,15.9,2.05,,46.89,16.23,15.9,38.77,1.53,1.26,4.18,2.34,7.28,886.44,11.44,9.81,,10.22,,1.16,,,,8,10824897677.12353,Internet Software/Services,Technology Services
TMHC,48.08,48.38,6.2,22.5,,37.1,39,,74.25,12.4,37.9,,11.97,43.43,3.76,0.28,0.11,68.66,7.93,371.05,18.27,,2.05,0.41,,,,8.57,8.25,,8.15,6.14,1.1,1.22,11.67,0.61,,,,7.69,27.91,7.5,4.24,40.76,24,256.93,,9.92,,14.22,1.3,10.2,9.29,0.26,1,,0.33,,,,0.78,1.65,,2.07,,,0.37,0.59,1.48,0.87,8.35,18.18,13.27,13.85,,10.49,,10.6,16.23,,,10,4892329689.0,Homebuilding,Consumer Durables
