SmartScore,Ticker,Price,Market Capitalization,Sector,Industry
9,SA,14.97,1250093036,Non-Energy Minerals,Precious Metals
6,KFRC,64.09,1249178069,Commercial Services,Personnel Services
7,ICHR,37.86,1248124827,Producer Manufacturing,Industrial Machinery
9,MGNI,8.9,1246210442,Technology Services,Packaged Software
5,TCBK,37.57,1246150673,Finance,Regional Banks
5,PDFS,32.44,1245769627,Technology Services,Information Technology Services
7,ORLA,3.91,1240623060,Non-Energy Minerals,Precious Metals
6,CNNE,19.74,1239065864,Consumer Services,Restaurants
N/A,OXLC,5.18,1238540000,Miscellaneous,Investment Trusts/Mutual Funds
2,PRTA,23.03,1237182032,Health Technology,Biotechnology
5,PHR,21.94,1237141211,Technology Services,Packaged Software
3,KW,8.95,1234339710,Finance,Real Estate Development
8,CSGS,41.57,1234045935,Technology Services,Data Processing Services
10,CDRE,30.36,1232803134,Electronic Technology,Aerospace & Defense
6,DQ,18.58,1226418442,Process Industries,Chemicals: Specialty
2,STEL,22.83,1223100368,Finance,Major Banks
4,SILV,8.28,1219317568,Non-Energy Minerals,Precious Metals
3,SAFT,82.28,1217070269,Finance,Property/Casualty Insurance
6,SLCA,15.57,1216533925,Non-Energy Minerals,Other Metals/Minerals
8,COLL,38.06,1216391076,Health Technology,Pharmaceuticals: Major
5,FORTY,80.44,1215271375,Technology Services,Information Technology Services
3,ALEX,16.72,1213740662,Finance,Real Estate Investment Trusts
5,ADEA,11.19,1213587008,Technology Services,Packaged Software
7,KEN,22.94,1210696892,Utilities,Electric Utilities
8,SYRE,33.02,1209844105,Health Technology,Biotechnology
9,STBA,31.62,1209018615,Finance,Regional Banks
10,BLBD,37.54,1208735216,Consumer Durables,Motor Vehicles
9,OPRA,13.66,1208280916,Technology Services,Packaged Software
6,INFN,5.22,1208024847,Electronic Technology,Telecommunications Equipment
5,DEA,11.72,1207148046,Finance,Real Estate Investment Trusts
7,ACHR,3.73,1202750169,Electronic Technology,Aerospace & Defense
7,JELD,13.97,1201059134,Non-Energy Minerals,Forest Products
5,NIC,80.79,1200031413,Finance,Major Banks
3,FBYD,8.6,1198953964,Industrial Services,Engineering & Construction
7,PFS,15.77,1198270380,Finance,Savings Banks
6,AGRO,11.3,1197862179,Process Industries,Agricultural Commodities/Milling
1,CBRL,53.91,1196860545,Consumer Services,Restaurants
9,CGEM,27.72,1193779603,Health Technology,Pharmaceuticals: Major
4,AIV,8.24,1193248177,Finance,Real Estate Investment Trusts
6,NVGS,16.29,1192029815,Transportation,Marine Shipping
9,EVGO,5.15,1.19E+09,Retail Trade,Specialty Stores
7,MNKD,4.4,1189840163,Health Technology,Pharmaceuticals: Major
,NMZ,10.76,1189400000,Miscellaneous,Investment Trusts/Mutual Funds
9,PLYA,8.92,1187972078,Consumer Services,Hotels/Resorts/Cruise lines
6,DOLE,12.49,1185665391,Distribution Services,Food Distributors
7,PFBC,79.56,1185603118,Finance,Regional Banks
10,HCI,115.26,1184459380,Finance,Property/Casualty Insurance
3,MIRM,25.04,1179844698,Health Technology,Pharmaceuticals: Major
5,LMND,16.7,1177376428,Finance,Property/Casualty Insurance
,CET,41.45,1176670000,Miscellaneous,Investment Trusts/Mutual Funds
,JFR,8.76,1174330000,Miscellaneous,Investment Trusts/Mutual Funds
4,JBSS,101.23,1174276724,Consumer Non-Durables,Food: Specialty/Candy
7,KRUS,104.52,1173828890,Consumer Services,Restaurants
2,TRVG,2.36,1173572816,Technology Services,Internet Software/Services
1,MODN,29.76,1173228385,Technology Services,Information Technology Services
4,SCSC,46.59,1172692168,Distribution Services,Electronics Distributors
6,EYE,14.9,1170509944,Retail Trade,Specialty Stores
6,ALX,228.92,1169160879,Finance,Real Estate Investment Trusts
7,NRP,89.93,1165498639,Energy Minerals,Coal
7,AMPL,9.44,1159351686,Technology Services,Packaged Software
7,BV,12.26,1158570022,Commercial Services,Miscellaneous Commercial Services
7,TH,11.52,1157995417,Consumer Services,Hotels/Resorts/Cruise lines
,NFJ,12.2,1156580000,Miscellaneous,Investment Trusts/Mutual Funds
9,SRRK,14.5,1156433853,Health Technology,Biotechnology
2,FDP,24.13,1155784470,Process Industries,Agricultural Commodities/Milling
,QQQX,23.64,1154270000,Miscellaneous,Investment Trusts/Mutual Funds
7,VRNA,14.88,1152401574,Health Technology,Pharmaceuticals: Major
6,ELVN,24.49,1151163396,Health Technology,Biotechnology
7,ECVT,9.83,1150163914,Process Industries,Chemicals: Specialty
8,ATEN,15.41,1147354859,Technology Services,Information Technology Services
6,NX,34.62,1146323389,Producer Manufacturing,Building Products
,EVV,9.83,1142280000,Miscellaneous,Investment Trusts/Mutual Funds
5,CMTG,8.22,1140497819,Finance,Real Estate Investment Trusts
5,MOMO,6.07,1138383590,Technology Services,Packaged Software
8,CSWC,26.48,1138140571,Finance,Investment Managers
6,CSIQ,17.6,1137588550,Electronic Technology,Semiconductors
1,FSLY,8.31,1135146108,Technology Services,Information Technology Services
5,SBH,10.82,1134840584,Distribution Services,Medical Distributors
5,THR,33.66,1134837912,Producer Manufacturing,Electrical Products
9,TASK,12.725,1133653128,Commercial Services,Miscellaneous Commercial Services
8,ACDC,7.09,1131522849,Industrial Services,Oilfield Services/Equipment
6,CARS,17.07,1130087714,Technology Services,Internet Software/Services
6,PUBM,22.58,1129335063,Technology Services,Internet Software/Services
6,ABCL,3.84,1128657983,Health Technology,Biotechnology
7,VBTX,20.64,1125404344,Finance,Regional Banks
7,PHVS,20.85,1122078374,Health Technology,Pharmaceuticals: Major
N/A,EH,17.73,1122053171,Technology Services,Packaged Software
4,CRSR,10.79,1120662245,Technology Services,Packaged Software
1,SEAT,5.35,1120110319,Consumer Services,Movies/Entertainment
9,UMH/PD,22.7469,1119426110,Finance,Real Estate Investment Trusts
9,UMH,15.9,1119426110,Finance,Real Estate Investment Trusts
6,CIFR,3.775,1119262759,Technology Services,Data Processing Services
5,CRAI,161.7,1118252702,Commercial Services,Miscellaneous Commercial Services
6,PRM,7.67,1117777401,Process Industries,Chemicals: Major Diversified
,GAM,47.25,1117090000,Miscellaneous,Investment Trusts/Mutual Funds
7,RPAY,10.97,1116139168,Commercial Services,Miscellaneous Commercial Services
1,HE,10.12,1114736147,Utilities,Electric Utilities
7,EDN,20,1104859918,Utilities,Electric Utilities
10,GOOS,11.38,1103129288,Consumer Non-Durables,Apparel/Footwear
6,LOMA,7.48,1100152694,Non-Energy Minerals,Construction Materials
5,EIG,43.37,1099147739,Finance,Property/Casualty Insurance
7,NRDS,14.14,1098914809,Technology Services,Packaged Software
8,WTTR,9.27,1095381844,Utilities,Water Utilities
9,IMTX,10.63,1094731298,Health Technology,Biotechnology
,MFAO,25.2499,1093303543,Finance,Real Estate Investment Trusts
,MFAN,25.22,1093303543,Finance,Real Estate Investment Trusts
7,MFA/PC,23.11,1093303543,Finance,Real Estate Investment Trusts
7,MFA/PB,20.41,1093303543,Finance,Real Estate Investment Trusts
7,MFA,10.71,1093303543,Finance,Real Estate Investment Trusts
3,GTI,7.5,1084196892,Finance,Financial Conglomerates
9,TGI,14.08,1082274311,Electronic Technology,Aerospace & Defense
1,SSRM,5.33,1079131540,Non-Energy Minerals,Precious Metals
2,JACK,55.23,1078984609,Consumer Services,Restaurants
7,INDI,5.82,1078981883,Electronic Technology,Semiconductors
8,EZPW,10.34,1077852883,Finance,Finance/Rental/Leasing
6,TRS,26.45,1077395796,Producer Manufacturing,Miscellaneous Manufacturing
4,ZIP,10.85,1077353139,Technology Services,Internet Software/Services
6,PEBO,30.21,1072268967,Finance,Regional Banks
,FPF,17.58,1069700000,Miscellaneous,Investment Trusts/Mutual Funds
,MUC,10.96,1068910000,Miscellaneous,Investment Trusts/Mutual Funds
8,BCSF,16.55,1068505411,Finance,Financial Conglomerates
10,HUYA,4.58,1067521812,Commercial Services,Miscellaneous Commercial Services
5,WNC,23.62,1063433809,Producer Manufacturing,Trucks/Construction/Farm Machinery
7,MDXG,7.2,1062748470,Health Technology,Medical Specialties
9,PDS,72.92,1055778208,Industrial Services,Contract Drilling
8,FBRT/PE,20.35,1053667712,Finance,Real Estate Investment Trusts
8,FBRT,12.87,1053667712,Finance,Real Estate Investment Trusts
9,BCRX,5.1,1052286102,Health Technology,Biotechnology
2,OLPX,1.59,1052202805,Consumer Non-Durables,Household/Personal Care
4,SII,40.67,1051849875,Finance,Investment Managers
7,SLN,22.6,1050951400,Commercial Services,Miscellaneous Commercial Services
7,BLX,30.67,1050002247,Finance,Major Banks
,EOS,20.33,1045230000,Miscellaneous,Investment Trusts/Mutual Funds
N/A,TDCX,7.11,1042398677,Technology Services,Information Technology Services
4,PGRE,4.79,1041007119,Finance,Real Estate Investment Trusts
6,HIBB,86.68,1035652888,Retail Trade,Specialty Stores
N/A,NYAX,28.84,1035375422,Technology Services,Packaged Software
,BY,23.43,1033828296,Finance,Regional Banks
N/A,ECO,32.63,1033719253,Transportation,Marine Shipping
6,IRS,11.17,1033657640,Finance,Real Estate Development
10,CATX,1.76,1032972182,Health Technology,Medical Specialties
5,HLF,10.31,1030665662,Distribution Services,Medical Distributors
9,QNST,18.76,1029745848,Commercial Services,Advertising/Marketing Services
7,OBK,33.17,1028557048,Finance,Regional Banks
7,CSR/PC,24.21,1025352935,Finance,Real Estate Investment Trusts
7,CSR,68.76,1025352935,Finance,Real Estate Investment Trusts
3,ECPG,43.24,1024220076,Finance,Finance/Rental/Leasing
4,CIM/PD,24.34,1024047739,Finance,Real Estate Investment Trusts
4,CIM/PC,21.24,1024047739,Finance,Real Estate Investment Trusts
4,CIM/PB,24.76,1024047739,Finance,Real Estate Investment Trusts
4,CIM/PA,20.69,1024047739,Finance,Real Estate Investment Trusts
4,CIM,4.24,1024047739,Finance,Real Estate Investment Trusts
6,IMOS,28,1022794130,Electronic Technology,Semiconductors
3,SP,51.53,1020236538,Commercial Services,Miscellaneous Commercial Services
3,SCHL,35.7,1020219365,Consumer Services,Publishing: Books/Magazines
9,LC,9.17,1018974212,Finance,Major Banks
6,WWW,12.74,1018064023,Consumer Non-Durables,Apparel/Footwear
6,TRNS,115.21,1017203749,Electronic Technology,Electronic Equipment/Instruments
2,NWTN,3.55,1015958618,Consumer Durables,Motor Vehicles
6,PUMP,9.47,1013660745,Industrial Services,Oilfield Services/Equipment
7,REX,57.82,1012066480,Process Industries,Chemicals: Specialty
7,SABR,2.64,1008301505,Technology Services,Packaged Software
7,BCYC,23.62,1006981977,Health Technology,Biotechnology
2,NG,3.01,1006457383,Non-Energy Minerals,Precious Metals
6,MATV,18.53,1006184254,Process Industries,Chemicals: Specialty
6,SASR,22.32,1005769358,Finance,Regional Banks
8,GSM,5.36,1004643842,Non-Energy Minerals,Other Metals/Minerals
6,CTOS,4.17,1002543775,Finance,Finance/Rental/Leasing
8,BBDC,9.45,1002333791,Finance,Investment Managers
5,ATRC,20.69,1001030314,Health Technology,Medical Specialties
